Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
Corian,Designer White,,Chalk,4100,119,100,253,253,252,4,0,Primary
Corian,Doeskin,,Fawn,4316,131,100,148,125,96,3,0,Primary
Corian,Doeskin,,Sonora,4317,163,100,172,157,135,0,0,Primary
Corian,Dove,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Dove,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Corian,Dusk,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Dusk,,Pearl,4510,151,80,220,220,220,3.5,0,Alternate
Corian,Earth,,Chocolate,4324,120,100,52,33,0,3,1,Primary
Corian,Eclipse,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Corian,Eclipse,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Ecru,,Glacier,4111,134,90,253,253,252,3,0,Primary
Corian,Ecru,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Corian,Egyptian Copper,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Egyptian Copper,,Copper,4418,125,91,143,89,34,0,1,Primary
Corian,Elderberry,,Cobalt,4607,0,0,0,0,0,0,1,Primary
Corian,Elderberry,,Ocean,4614,0,0,0,0,0,0,1,Primary
Corian,Emerald,,Clear,4000,121,50,253,253,252,1,0,Primary
Corian,Emerald,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Everest,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Evergreen,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Fawn,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Fawn,,Willow,4314,170,100,183,171,143,0,0,Primary
Corian,Festival,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Corian,Festival,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Flint,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Corian,Flint,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Corian,Fossil,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Corian,Fossil,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Corian,Glacier Ice,,Snow,4108,162,100,243,246,236,0,0,Primary
Corian,Glacier Ice,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Glacier White,,Glacier,4111,134,90,253,253,252,3,0,Primary
Corian,Gobi,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Corian,Granola,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Granola,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Corian,Graphite Blue,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Graphite Blue,,Ocean,4614,0,0,0,0,0,0,1,Primary
Corian,Gravel,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Corian,Gray Fieldstone,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Gray Fieldstone,,Pewter,4518,152,90,146,136,119,3.5,0,Alternate
Corian,Graylite,,Lava,4521,139,100,87,86,77,4.5,1,Primary
Corian,Graylite,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Corian,Green Tea,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Green Tea,,Snow,4108,162,100,243,246,236,0,0,Alternate
Corian,Hazelnut,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Hickory Smoke,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Hickory Smoke,,Gold,4609,0,0,0,0,0,0,1,Primary
Corian,Hot,,Hot,4617,0,0,0,0,0,0,1,Primary
Corian,Jasmine,,Newport,4116,148,90,228,228,228,0,0,Primary
Corian,Jasmine,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Juniper,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Juniper,,Slate,4512,160,99,154,140,125,2.5,0,Alternate
Corian,Kilimanjaro,,,Call,,,,,,,0,Alternate
Corian,Kiwi,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Kiwi,,Kiwi,4620,0,0,0,0,0,0,1,Primary
Corian,Laurel Branch,,,Call,,,,,,,0,
Corian,Lava Rock,,Lava,4521,139,100,87,86,77,4.5,1,Primary
Corian,Lava Rock,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Lavendar,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Lilac,,Lilac,4618,0,0,0,0,0,0,1,Primary
Corian,Lilac,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Lime Ice,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Linen,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Macadam,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Macadam,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Corian,Malachite,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Mandarin,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Mandarin,,Mandarin,4619,0,0,0,0,0,0,1,Primary
Corian,Mardi Gras,,Coal,4530,123,72,0,0,0,1.5,1,Primary
Corian,Mardi Gras,,Midnight,4532,143,100,0,0,0,4,1,Alternate
Corian,Matterhorn,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Matterhorn,,Fawn,4316,131,100,148,125,96,3,0,Primary
Corian,Maui,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Maui,,Mesa,4604,142,93,39,33,29,4,1,Alternate
Corian,Medea,,Mesa,4604,142,93,39,33,29,4,1,Primary
Corian,Medea,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Mediterranean,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Mediterranean,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Corian,Midnight,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Midnight,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Corian,Mineral,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Corian,Mineral,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Mint Ice,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Mojave,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Mojave,,Dune,4310,128,100,199,173,139,3.5,0,Alternate
Corian,Mont Blanc,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Mont Blanc,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Corian,Mosaic,,,Call,,,,,,,0,
Corian,Moss,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Moss,,Olive,4520,149,91,74,63,37,0,1,Primary
Corian,Natural Gray,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Natural Pearl,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Natural Pearl,,Pearl,4510,151,80,220,220,220,3.5,0,Alternate
Corian,Night Sky,,Coal,4530,123,72,0,0,0,1.5,1,Primary
Corian,Night Sky,,Midnight,4532,143,100,0,0,0,4,1,Primary
Corian,Nocturne,,Coal,4530,123,72,0,0,0,1.5,1,Primary
Corian,Nocturne,,Midnight,4532,143,100,0,0,0,4,1,Alternate
Corian,Oat,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Corian,Oceanic,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Oceanic,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Corian,Ochre,,Fawn,4316,131,100,148,125,96,3,0,Primary
Corian,Olive,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Olivite,,Oregano,4636,0,0,0,0,0,0,1,Primary
Corian,Olivite,,Olive,4520,149,91,74,63,37,0,1,Alternate
Corian,Oyster,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Oyster,,Stone,4222,164,85,214,204,186,3,0,Primary
Corian,Peach,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Peach,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Pearl Gray,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Pebble,,Fawn,4316,131,100,148,125,96,3,0,Primary
Corian,Pebble,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Corian,Pepper Ivory,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Pepper Ivory,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Corian,Pewter,,,Call,,,,,,,0,
Corian,Piazza,,,Call,,,,,,,0,
Corian,Pine,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Pine,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Corian,Platinum,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Platinum,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Corian,Pompeii Red,,Maroon,4613,0,0,0,0,0,0,1,Primary
Corian,Pompeii Red,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Corian,Prairie,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Corian,Prairie,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Primrose,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Primrose,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Pyrenees,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Raffia,,Manilla,4231,140,100,232,215,175,0,0,Primary
Corian,Raffia,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Rain Cloud,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Rain Forest,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Corian,Rain Forest,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Ravine,,,Call,,,,,,,0,
Corian,Raw Silk,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Corian,Raw Silk,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Rice Paper,,Glacier,4111,134,90,253,253,252,3,0,Primary
Corian,Rice Paper,,Glacier,4111,134,90,253,253,252,3,0,Primary
Corian,Riviera,,Beige,4228,113,100,211,189,151,3,0,Primary
Corian,Riviera,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Rosemary,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Rosemary,,Willow,4314,170,100,183,171,143,0,0,Primary
Corian,Rosetta,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Corian,Rosetta,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Ruby,,Auburn,4330,111,100,71,58,57,5,1,Primary
Corian,Ruby,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Rye,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Rye,,Beige,4228,113,100,211,189,151,3,0,Primary
Corian,Saffron,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Saffron,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Sage,,,Call,,,,,,,0,
Corian,Sage Graystone,,,Call,,,,,,,0,
Corian,Sagebrush,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Sagebrush,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Corian,Sahara,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Sand,,Beige,4228,113,100,211,189,151,3,0,Primary
Corian,Sand,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Corian,Sandalwood,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Sandstone,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Sandstone,,Stone,4222,164,85,214,204,186,3,0,Primary
Corian,Savannah,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Sea Salt,,,Call,,,,,,,0,
Corian,Seafoam,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Seagrass,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Seashell,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Seashell,,Cream,4232,127,100,211,201,177,4,0,Primary
Corian,Sequoia,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Serene Sage,,Fawn,4316,131,100,148,125,96,3,0,Primary
Corian,Shale,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Corian,Shoreline,,,Call,,,,,,,0,
Corian,Silt,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Silt,,Lava,4521,139,100,87,86,77,4.5,1,Alternate
Corian,Silver Birch,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Silver Gray,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Silver Gray,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Silverite,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Silverite,,Newport,4116,148,90,228,228,228,0,0,Alternate
Corian,Slate,,,Call,,,,,,,0,
Corian,Sonora,,Fawn,4316,131,100,148,125,96,3,0,Primary
Corian,Sonora,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Corian,Sorrel,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Corian,Sorrel,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Spruce,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Spruce,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Corian,Stardust,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Corian,Stardust,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Stone Harbor,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Stone Harbor,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Corian,Stone Washed,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Storm Blue,,Ocean,4614,0,0,0,0,0,0,1,Primary
Corian,Storm Blue,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Corian,Strawberry Ice,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Suede,,Fawn,4316,131,100,148,125,96,3,0,Primary
Corian,Sun,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Sun,,Sun,4615,0,0,0,0,0,0,1,Primary
Corian,Sunset,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Tarragon,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Tarragon,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Tea Rose,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Terra,,,Call,,,,,,,0,
Corian,Thyme,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Thyme,,Hazel,4432,135,92,100,61,37,0,1,Alternate
Corian,Tranquil,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Corian,Tranquil,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Tumbled Glas,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Corian,Tumbled Glas,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Tumbleweed,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Corian,Tumbleweed,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Tundra,,,Call,,,,,,,0,
Corian,Vanilla,,Antique,4109,109,97,255,247,240,3.5,0,Primary
Corian,Vanilla,,Vanilla,4105,169,95,234,237,227,0,0,Alternate
Corian,Venaro White,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Verde,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Verde,,Verde,4616,0,0,0,0,0,0,1,Primary
Corian,Warm Soapstone,,,Call,,,,,,,0,
Corian,Whipped Cream,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Whipped Cream,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Whisper,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Corian,Whisper,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,White Jasmine,,Glacier,4111,134,90,253,253,252,3,0,Primary
Corian,White Jasmine,,Glacier,4111,134,90,253,253,252,3,0,Primary
Corian,Whitecap,,Glacier,4111,134,90,253,253,252,3,0,Primary
Corian,Whitecap,,Glacier,4111,134,90,253,253,252,3,0,Primary
Corian,Willow,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Willow,,Stone,4222,164,85,214,204,186,3,0,Primary
Corian,Winter Wheat,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Winter Wheat,,Stone,4222,164,85,214,204,186,3,0,Primary
Corian,Witch Hazel,,Natural,4214,147,89,255,255,255,3,0,Primary
Dekton,Ananke,,Roast,4332,155,92,53,48,43,4.5,1,Primary
Dekton,Ariane,,Winter,4101,171,90,253,253,252,3,0,Primary
Dekton,Danae,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Dekton,Domoos,,Roast,4332,155,92,53,48,43,4.5,1,Primary
Dekton,Kadum,,Auburn,4330,111,100,71,58,57,5,1,Primary
Dekton,Keranium,,Chocolate,4324,120,100,52,33,0,3,1,Primary
Dekton,Sirius,,Roast,4332,155,92,53,48,43,4.5,1,Alternate
Dekton,Sirocco,,Pearl,4510,151,80,220,220,220,3.5,0,Alternate
Dekton,Strato,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Dekton,Zenith,,Winter,4101,171,90,253,253,252,3,0,Primary
Diresco,Beach Black,A075,Midnight,4532,143,100,0,0,0,4,1,Primary
Diresco,Beach Dark Grey,A650,Lava,4521,139,100,87,86,77,4.5,1,Primary
Diresco,Beach Iceberg,A300,Winter,4101,171,90,253,253,252,3,0,Primary
Diresco,Beach Medium Grey,A600,Lava,4521,139,100,87,86,77,4.5,1,Primary
Diresco,Beach Taupe,A700,Pudding,4606,154,88,45,39,18,3,1,Primary
Diresco,Beach White,A200,Winter,4101,171,90,253,253,252,3,0,Primary
Diresco,Belgian Blue,B007,Shale,4525,159,95,32,32,20,4.5,1,Primary
Diresco,Belgian Buxy Grey,B008,Lava,4521,139,100,87,86,77,4.5,1,Primary
Diresco,Belgian Orinoco Brown,B010,Pudding,4606,154,88,45,39,18,3,1,Primary
Diresco,Divinity Beige,A047,Dune,4310,128,100,199,173,139,3.5,0,Primary
Diresco,Divinity Black,A035,Midnight,4532,143,100,0,0,0,4,1,Primary
Diresco,Divinity Clay,A058,Fawn,4316,131,100,148,125,96,3,0,Primary
Diresco,Divinity Crema,A056,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Diresco,Divinity Crema,A056,Earth,4628,0,0,0,0,0,0,1,Primary
Diresco,Divinity Ivory,A052,Slate,4512,160,99,154,140,125,2.5,0,Primary
Diresco,Divinity White,A054,Fog,4200,133,88,250,250,248,2.5,0,Primary
Diresco,Misty Bruna,A019,Pudding,4606,154,88,45,39,18,3,1,Alternate
Diresco,Misty Caramel,A021,Fawn,4316,131,100,148,125,96,3,0,Primary
Diresco,Premium Cobalt Grey,P600,Lava,4521,139,100,87,86,77,4.5,1,Primary
Diresco,Premium Cotton Beige,P100,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Diresco,Premium Cotton Beige,P100,Flax,4627,0,0,0,0,0,0,1,Primary
Diresco,Premium Cuba Brown,P300,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Diresco,Premium Dolphin Grey,P500,Slate,4512,160,99,154,140,125,2.5,0,Primary
Diresco,Pure White,A250,Glacier,4111,134,90,253,253,252,3,0,Primary
Diresco,Risotto Brown,A550,Mocha,4322,146,95,95,68,53,4,1,Primary
Diresco,Risotto Crema,A500,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Diresco,Supreme White,S100,Winter,4101,171,90,253,253,252,3,0,Primary
DuraLosa,Avena,,Winter,4101,171,90,253,253,252,3,0,Primary
DuraLosa,Canela,,Winter,4101,171,90,253,253,252,3,0,Primary
DuraLosa,Casca,,Toscana,4648,167,93,36,26,20,4,1,Primary
DuraLosa,Castano,,Midnight,4532,143,100,0,0,0,4,1,Primary
DuraLosa,Cervato,,Winter,4101,171,90,253,253,252,3,0,Primary
DuraLosa,Cuero,,Sonora,4317,163,100,172,157,135,0,0,Primary
DuraLosa,Ebano,,Pudding,4606,154,88,45,39,18,3,1,Primary
DuraLosa,Piedra,,Lava,4521,139,100,87,86,77,4.5,1,Alternate
DuraLosa,Pizarra,,Sonora,4317,163,100,172,157,135,0,0,Primary
DuraLosa,Rustico,,Toscana,4648,167,93,36,26,20,4,1,Primary
DuraLosa,Sombra,,Cloud,4118,122,98,250,250,248,3.5,0,Alternate
EcoTec,Aztec,,Rust,4424,156,91,118,62,31,4,1,Primary
EcoTec,Beach,,Sand,4216,157,95,255,244,233,2.5,0,Primary
EcoTec,Carnival,,Fawn,4316,131,100,148,125,96,3,0,Primary
EcoTec,Cinnimon,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
EcoTec,Desert,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
EcoTec,French Vanilla,,Satin,4110,158,100,239,242,232,2.5,0,Primary
EcoTec,Graphite,,Pewter,4518,152,90,146,136,119,3.5,0,Alternate
EcoTec,Havana,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
EcoTec,Mossy Creek,,Olive,4520,149,91,74,63,37,0,1,Primary
EcoTec,Quarry Stone,,Sand,4216,157,95,255,244,233,2.5,0,Alternate
EcoTec,Sand,,Dune,4310,128,100,199,173,139,3.5,0,Alternate
EcoTec,Sand Dune,,Dune,4310,128,100,199,173,139,3.5,0,Primary
EcoTec,Sand Pebbles,,Sand,4216,157,95,255,244,233,2.5,0,Primary
EOS,Acadia,,,Call,,,,,,,0,
EOS,Alleghany,,,Call,,,,,,,0,
EOS,Astoria,,,Call,,,,,,,0,
EOS,Barrington,,Latte,4312,138,100,165,144,113,4,0,Primary
EOS,Bristol,,Mesa,4604,142,93,39,33,29,4,1,Alternate
EOS,Cardiff,,Fawn,4316,131,100,148,125,96,3,0,Primary
EOS,Carmel,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
EOS,Del Mar,,Mesa,4604,142,93,39,33,29,4,1,Primary
EOS,Desert Pebble,,,Call,,,,,,,0,
EOS,Dover,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
EOS,Dune Sand,,,Call,,,,,,,0,
EOS,Duxbury,,,Call,,,,,,,0,
EOS,Galveston,,Beach,4230,112,100,208,186,148,3,0,Primary
EOS,Glacier White,,Winter,4101,171,90,253,253,252,3,0,Primary
EOS,Green Pebble,,,Call,,,,,,,0,
EOS,Grey Pebble,,,Call,,,,,,,0,
EOS,Halifax,,Cream,4232,127,100,211,201,177,4,0,Primary
EOS,Hatteras,,Stone,4222,164,85,214,204,186,3,0,Primary
EOS,Malibu,,Natural,4214,147,89,255,255,255,3,0,Primary
EOS,Marine Pebble,,,Call,,,,,,,0,
EOS,Montauk,,Pudding,4606,154,88,45,39,18,3,1,Alternate
EOS,Monterey,,,Call,,,,,,,0,
EOS,Newport,,Cream,4232,127,100,211,201,177,4,0,Primary
EOS,Pacifica,,,Call,,,,,,,0,
EOS,Piedmont,,,Call,,,,,,,0,
EOS,Portland,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
EOS,Sanbridge,,Fog,4200,133,88,250,250,248,2.5,0,Primary
EOS,Sonoma,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
EOS,Tacoma,,,Call,,,,,,,0,
EOS,White Pebble,,,Call,,,,,,,0,
Fiandre - StonePeak,Calacatta Vena Honed,,Natural,4214,147,89,255,255,255,3,0,Primary
Fiandre - StonePeak,Copper Plane Chrome,,Mocha,4322,146,95,95,68,53,4,1,Primary
Fiandre - StonePeak,Fantasy Bright Polish,,Marble,4106,141,88,246,246,244,3.5,0,Primary
Fiandre - StonePeak,Fantasy Cloud,,Natural,4214,147,89,255,255,255,3,0,Primary
Fiandre - StonePeak,Fantasy Gold Polish,,Natural,4214,147,89,255,255,255,3,0,Primary
Fiandre - StonePeak,Paonazzetto Vena Polish,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Fiandre - StonePeak,Silver Plane,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Fiandre - StonePeak,Travertino Vena Polish,,Natural,4214,147,89,255,255,255,3,0,Primary
Fiandre - StonePeak,True Black Polish,,Midnight,4532,143,100,0,0,0,4,1,Alternate
Fiandre - StonePeak,True White Polish,,Marble,4106,141,88,246,246,244,3.5,0,Primary
Fiandre - StonePeak,White Plane,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Formica,All That Jazz,407,Marble,4106,141,88,246,246,244,3.5,0,Primary
Formica,Almondine,101,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Formica,Amarillo Gold Silica,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Formica,Amber Graniti,388,Latte,4312,138,100,165,144,113,4,0,Alternate
Formica,Amber Mica,903,Copper,4418,125,91,143,89,34,0,1,Primary
Formica,Amethyst Mosaic,653,Ice,4218,136,8,231,234,224,1.5,0,Primary
Formica,Arctic,102,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Basilica,503,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Bianco Mineral,758,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Formica,Bianco Quartz,,Glacier,4111,134,90,253,253,252,3,0,Primary
Formica,Birch Spex,935,Cream,4232,127,100,211,201,177,4,0,Primary
Formica,Biscuit Spex,932,Stone,4222,164,85,214,204,186,3,0,Primary
Formica,Black Galaxy Quartz,,Midnight,4532,143,100,0,0,0,4,1,Primary
Formica,Black Impala Quartz,,Midnight,4532,143,100,0,0,0,4,1,Primary
Formica,Black Lava,501,Shale,4525,159,95,32,32,20,4.5,1,Primary
Formica,Black Matrix,324,Midnight,4532,143,100,0,0,0,4,1,Alternate
Formica,Blanca Silica,,Fashion,4702,0,0,0,0,0,0,1,Primary
Formica,Blanco Terrazzo,742,Marble,4106,141,88,246,246,244,3.5,0,Primary
Formica,Bleached Concrete,601,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Botanical Mosaic,654,Smoke,4523,161,55,0,0,0,1.5,1,Primary
Formica,Bottle Glass Quartz,770,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Formica,Bronze,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Formica,Burlwood Stone,,Mocha,4322,146,95,95,68,53,4,1,Primary
Formica,Burnished Artifacts,820,Rust,4424,156,91,118,62,31,4,1,Alternate
Formica,Café Quartz,771,Latte,4312,138,100,165,144,113,4,0,Primary
Formica,Caramelo Mineral,768,Latte,4312,138,100,165,144,113,4,0,Primary
Formica,Caramelo Quartz,,Latte,4312,138,100,165,144,113,4,0,Alternate
Formica,Carrara Stone,707,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Formica,Cayenne Mist,308,Hazel,4432,135,92,100,61,37,0,1,Primary
Formica,Chamois Spex,937,Fawn,4316,131,100,148,125,96,3,0,Primary
Formica,Chesapeake Express.,717,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Chicory Mosaic,651,Chocolate,4324,120,100,52,33,0,3,1,Primary
Formica,Citron Ice,810,Ice,4218,136,8,231,234,224,1.5,0,Primary
Formica,Coastal Mosaic,655,Smoke,4523,161,55,0,0,0,1.5,1,Primary
Formica,Coffee Quartz,,Cocoa,4323,124,100,45,26,15,0,1,Primary
Formica,Coffee Silica,783,Nutmeg,4635,0,0,0,0,0,0,1,Primary
Formica,Cool Ice,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,Copper Artifacts,801,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Formica,Copper Matrix,334,Rust,4424,156,91,118,62,31,4,1,Primary
Formica,Copper Nugget,451,Rust,4424,156,91,118,62,31,4,1,Alternate
Formica,Copper Quartz,772,Cream,4232,127,100,211,201,177,4,0,Primary
