Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
Dekton,Lime Ice,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Diresco,Linen,,Natural,4214,147,89,255,255,255,3,0,Primary
Diresco,Macadam,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Diresco,Macadam,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Diresco,Malachite,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Diresco,Mandarin,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Diresco,Mandarin,,Mandarin,4619,0,0,0,0,0,0,1,Primary
Diresco,Mardi Gras,,Coal,4530,123,72,0,0,0,1.5,1,Primary
Diresco,Mardi Gras,,Midnight,4532,143,100,0,0,0,4,1,Alternate
Diresco,Matterhorn,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Diresco,Matterhorn,,Fawn,4316,131,100,148,125,96,3,0,Primary
Diresco,Maui,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Diresco,Maui,,Mesa,4604,142,93,39,33,29,4,1,Alternate
Diresco,Medea,,Mesa,4604,142,93,39,33,29,4,1,Primary
Diresco,Medea,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Diresco,Mediterranean,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Diresco,Mediterranean,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Diresco,Midnight,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Diresco,Midnight,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Diresco,Mineral,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Diresco,Mineral,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Diresco,Mint Ice,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Diresco,Mojave,,Natural,4214,147,89,255,255,255,3,0,Primary
Diresco,Mojave,,Dune,4310,128,100,199,173,139,3.5,0,Alternate
Diresco,Mont Blanc,,Natural,4214,147,89,255,255,255,3,0,Primary
Diresco,Mont Blanc,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
DuraLosa,Mosaic,,,Call,,,,,,,0,
DuraLosa,Moss,,Misty,4220,145,84,231,234,224,2.5,0,Primary
DuraLosa,Moss,,Olive,4520,149,91,74,63,37,0,1,Primary
DuraLosa,Natural Gray,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
DuraLosa,Natural Pearl,,Natural,4214,147,89,255,255,255,3,0,Primary
DuraLosa,Natural Pearl,,Pearl,4510,151,80,220,220,220,3.5,0,Alternate
DuraLosa,Night Sky,,Coal,4530,123,72,0,0,0,1.5,1,Primary
DuraLosa,Night Sky,,Midnight,4532,143,100,0,0,0,4,1,Primary
DuraLosa,Nocturne,,Coal,4530,123,72,0,0,0,1.5,1,Primary
DuraLosa,Nocturne,,Midnight,4532,143,100,0,0,0,4,1,Alternate
DuraLosa,Oat,,Dune,4310,128,100,199,173,139,3.5,0,Primary
EcoTec,Oceanic,,Misty,4220,145,84,231,234,224,2.5,0,Primary
EcoTec,Oceanic,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
EcoTec,Ochre,,Fawn,4316,131,100,148,125,96,3,0,Primary
EcoTec,Olive,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
EcoTec,Olivite,,Oregano,4636,0,0,0,0,0,0,1,Primary
EcoTec,Olivite,,Olive,4520,149,91,74,63,37,0,1,Alternate
EcoTec,Oyster,,Fog,4200,133,88,250,250,248,2.5,0,Primary
EcoTec,Oyster,,Stone,4222,164,85,214,204,186,3,0,Primary
EcoTec,Peach,,Misty,4220,145,84,231,234,224,2.5,0,Primary
EcoTec,Peach,,Natural,4214,147,89,255,255,255,3,0,Primary
EcoTec,Pearl Gray,,Misty,4220,145,84,231,234,224,2.5,0,Primary
EcoTec,Pebble,,Fawn,4316,131,100,148,125,96,3,0,Primary
EcoTec,Pebble,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
EOS,Pepper Ivory,,Natural,4214,147,89,255,255,255,3,0,Primary
EOS,Pepper Ivory,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
EOS,Pewter,,,Call,,,,,,,0,
EOS,Piazza,,,Call,,,,,,,0,
EOS,Pine,,Misty,4220,145,84,231,234,224,2.5,0,Primary
EOS,Pine,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
EOS,Platinum,,Natural,4214,147,89,255,255,255,3,0,Primary
EOS,Platinum,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
EOS,Pompeii Red,,Maroon,4613,0,0,0,0,0,0,1,Primary
EOS,Pompeii Red,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
EOS,Prairie,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
EOS,Prairie,,Misty,4220,145,84,231,234,224,2.5,0,Primary
EOS,Primrose,,Misty,4220,145,84,231,234,224,2.5,0,Primary
EOS,Primrose,,Natural,4214,147,89,255,255,255,3,0,Primary
EOS,Pyrenees,,Natural,4214,147,89,255,255,255,3,0,Primary
EOS,Raffia,,Manilla,4231,140,100,232,215,175,0,0,Primary
EOS,Raffia,,Fog,4200,133,88,250,250,248,2.5,0,Primary
EOS,Rain Cloud,,Fog,4200,133,88,250,250,248,2.5,0,Primary
EOS,Rain Forest,,Shale,4525,159,95,32,32,20,4.5,1,Primary
EOS,Rain Forest,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
EOS,Ravine,,,Call,,,,,,,0,
EOS,Raw Silk,,Dune,4310,128,100,199,173,139,3.5,0,Primary
EOS,Raw Silk,,Fog,4200,133,88,250,250,248,2.5,0,Primary
EOS,Rice Paper,,Glacier,4111,134,90,253,253,252,3,0,Primary
EOS,Rice Paper,,Glacier,4111,134,90,253,253,252,3,0,Primary
EOS,Riviera,,Beige,4228,113,100,211,189,151,3,0,Primary
EOS,Riviera,,Natural,4214,147,89,255,255,255,3,0,Primary
EOS,Rosemary,,Natural,4214,147,89,255,255,255,3,0,Primary
EOS,Rosemary,,Willow,4314,170,100,183,171,143,0,0,Primary
EOS,Rosetta,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Fiandre - StonePeak,Rosetta,,Natural,4214,147,89,255,255,255,3,0,Primary
Fiandre - StonePeak,Ruby,,Auburn,4330,111,100,71,58,57,5,1,Primary
Fiandre - StonePeak,Ruby,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Fiandre - StonePeak,Rye,,Natural,4214,147,89,255,255,255,3,0,Primary
Fiandre - StonePeak,Rye,,Beige,4228,113,100,211,189,151,3,0,Primary
Fiandre - StonePeak,Saffron,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Fiandre - StonePeak,Saffron,,Natural,4214,147,89,255,255,255,3,0,Primary
Fiandre - StonePeak,Sage,,,Call,,,,,,,0,
Fiandre - StonePeak,Sage Graystone,,,Call,,,,,,,0,
Fiandre - StonePeak,Sagebrush,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Fiandre - StonePeak,Sagebrush,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Formica,Sahara,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Sand,,Beige,4228,113,100,211,189,151,3,0,Primary
Formica,Sand,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Formica,Sandalwood,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Sandstone,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Sandstone,,Stone,4222,164,85,214,204,186,3,0,Primary
Formica,Savannah,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Sea Salt,,,Call,,,,,,,0,
Formica,Seafoam,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Seagrass,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Seashell,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Seashell,,Cream,4232,127,100,211,201,177,4,0,Primary
Formica,Sequoia,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Formica,Serene Sage,,Fawn,4316,131,100,148,125,96,3,0,Primary
Formica,Shale,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Formica,Shoreline,,,Call,,,,,,,0,
Formica,Silt,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Silt,,Lava,4521,139,100,87,86,77,4.5,1,Alternate
Formica,Silver Birch,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,Silver Gray,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Silver Gray,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Formica,Silverite,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Silverite,,Newport,4116,148,90,228,228,228,0,0,Alternate
Formica,Slate,,,Call,,,,,,,0,
Formica,Sonora,,Fawn,4316,131,100,148,125,96,3,0,Primary
Formica,Sonora,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Formica,Sorrel,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Formica,Sorrel,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Spruce,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Spruce,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Formica,Stardust,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Formica,Stardust,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Stone Harbor,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Formica,Stone Harbor,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Formica,Stone Washed,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Formica,Storm Blue,,Ocean,4614,0,0,0,0,0,0,1,Primary
Formica,Storm Blue,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Formica,Strawberry Ice,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Suede,,Fawn,4316,131,100,148,125,96,3,0,Primary
Formica,Sun,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Sun,,Sun,4615,0,0,0,0,0,0,1,Primary
Formica,Sunset,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Formica,Tarragon,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Tarragon,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Tea Rose,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Formica,Terra,,,Call,,,,,,,0,
Formica,Thyme,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Formica,Thyme,,Hazel,4432,135,92,100,61,37,0,1,Alternate
Formica,Tranquil,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Formica,Tranquil,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,Tumbled Glas,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Formica,Tumbled Glas,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,Tumbleweed,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Formica,Tumbleweed,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,Tundra,,,Call,,,,,,,0,
Formica,Vanilla,,Antique,4109,109,97,255,247,240,3.5,0,Primary
Formica,Vanilla,,Vanilla,4105,169,95,234,237,227,0,0,Alternate
Formica,Venaro White,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Formica,Verde,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Verde,,Verde,4616,0,0,0,0,0,0,1,Primary
Formica,Warm Soapstone,,,Call,,,,,,,0,
Formica,Whipped Cream,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Whipped Cream,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Whisper,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Formica,Whisper,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,White Jasmine,,Glacier,4111,134,90,253,253,252,3,0,Primary
Formica,White Jasmine,,Glacier,4111,134,90,253,253,252,3,0,Primary
Formica,Whitecap,,Glacier,4111,134,90,253,253,252,3,0,Primary
Formica,Whitecap,,Glacier,4111,134,90,253,253,252,3,0,Primary
Formica,Willow,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,Willow,,Stone,4222,164,85,214,204,186,3,0,Primary
Formica,Winter Wheat,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,Winter Wheat,,Stone,4222,164,85,214,204,186,3,0,Primary
Formica,Witch Hazel,,Natural,4214,147,89,255,255,255,3,0,Primary
Formica,Ananke,,Roast,4332,155,92,53,48,43,4.5,1,Primary
Formica,Ariane,,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Danae,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Formica,Domoos,,Roast,4332,155,92,53,48,43,4.5,1,Primary
Formica,Kadum,,Auburn,4330,111,100,71,58,57,5,1,Primary
Formica,Keranium,,Chocolate,4324,120,100,52,33,0,3,1,Primary
Formica,Sirius,,Roast,4332,155,92,53,48,43,4.5,1,Alternate
Formica,Sirocco,,Pearl,4510,151,80,220,220,220,3.5,0,Alternate
Formica,Strato,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Formica,Zenith,,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Beach Black,A075,Midnight,4532,143,100,0,0,0,4,1,Primary
Formica,Beach Dark Grey,A650,Lava,4521,139,100,87,86,77,4.5,1,Primary
Formica,Beach Iceberg,A300,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Beach Medium Grey,A600,Lava,4521,139,100,87,86,77,4.5,1,Primary
Formica,Beach Taupe,A700,Pudding,4606,154,88,45,39,18,3,1,Primary
Formica,Beach White,A200,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Belgian Blue,B007,Shale,4525,159,95,32,32,20,4.5,1,Primary
Formica,Belgian Buxy Grey,B008,Lava,4521,139,100,87,86,77,4.5,1,Primary
Formica,Belgian Orinoco Brown,B010,Pudding,4606,154,88,45,39,18,3,1,Primary
Formica,Divinity Beige,A047,Dune,4310,128,100,199,173,139,3.5,0,Primary
Formica,Divinity Black,A035,Midnight,4532,143,100,0,0,0,4,1,Primary
Formica,Divinity Clay,A058,Fawn,4316,131,100,148,125,96,3,0,Primary
Formica,Divinity Crema,A056,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Formica,Divinity Crema,A056,Earth,4628,0,0,0,0,0,0,1,Primary
Formica,Divinity Ivory,A052,Slate,4512,160,99,154,140,125,2.5,0,Primary
Formica,Divinity White,A054,Fog,4200,133,88,250,250,248,2.5,0,Primary
Formica,Misty Bruna,A019,Pudding,4606,154,88,45,39,18,3,1,Alternate
Formica,Misty Caramel,A021,Fawn,4316,131,100,148,125,96,3,0,Primary
Formica,Premium Cobalt Grey,P600,Lava,4521,139,100,87,86,77,4.5,1,Primary
Formica,Premium Cotton Beige,P100,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Formica,Premium Cotton Beige,P100,Flax,4627,0,0,0,0,0,0,1,Primary
Formica,Premium Cuba Brown,P300,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Formica,Premium Dolphin Grey,P500,Slate,4512,160,99,154,140,125,2.5,0,Primary
Formica,Pure White,A250,Glacier,4111,134,90,253,253,252,3,0,Primary
Formica,Risotto Brown,A550,Mocha,4322,146,95,95,68,53,4,1,Primary
Formica,Risotto Crema,A500,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Formica,Supreme White,S100,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Avena,,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Canela,,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Casca,,Toscana,4648,167,93,36,26,20,4,1,Primary
Formica,Castano,,Midnight,4532,143,100,0,0,0,4,1,Primary
Formica,Cervato,,Winter,4101,171,90,253,253,252,3,0,Primary
Formica,Cuero,,Sonora,4317,163,100,172,157,135,0,0,Primary
Formica,Ebano,,Pudding,4606,154,88,45,39,18,3,1,Primary
Formica,Piedra,,Lava,4521,139,100,87,86,77,4.5,1,Alternate
Formica,Pizarra,,Sonora,4317,163,100,172,157,135,0,0,Primary
Formica,Rustico,,Toscana,4648,167,93,36,26,20,4,1,Primary
Formica,Sombra,,Cloud,4118,122,98,250,250,248,3.5,0,Alternate
Formica,Aztec,,Rust,4424,156,91,118,62,31,4,1,Primary
Formica,Beach,,Sand,4216,157,95,255,244,233,2.5,0,Primary
Formica,Carnival,,Fawn,4316,131,100,148,125,96,3,0,Primary
Formica,Cinnimon,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Formica,Desert,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Formica,French Vanilla,,Satin,4110,158,100,239,242,232,2.5,0,Primary
Formica,Graphite,,Pewter,4518,152,90,146,136,119,3.5,0,Alternate
Formica,Havana,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Formica,Mossy Creek,,Olive,4520,149,91,74,63,37,0,1,Primary
Formica,Quarry Stone,,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Formica,Sand,,Dune,4310,128,100,199,173,139,3.5,0,Alternate
Formica,Sand Dune,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Formica,Sand Pebbles,,Sand,4216,157,95,255,244,233,2.5,0,Primary
Gemstone,Acadia,,,Call,,,,,,,0,
Gemstone,Alleghany,,,Call,,,,,,,0,
Gemstone,Astoria,,,Call,,,,,,,0,
Gemstone,Barrington,,Latte,4312,138,100,165,144,113,4,0,Primary
Gemstone,Bristol,,Mesa,4604,142,93,39,33,29,4,1,Alternate
Gemstone,Cardiff,,Fawn,4316,131,100,148,125,96,3,0,Primary
Gemstone,Carmel,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Gemstone,Del Mar,,Mesa,4604,142,93,39,33,29,4,1,Primary
Gemstone,Desert Pebble,,,Call,,,,,,,0,
GEOS,Dover,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
GEOS,Dune Sand,,,Call,,,,,,,0,
GEOS,Duxbury,,,Call,,,,,,,0,
GEOS,Galveston,,Beach,4230,112,100,208,186,148,3,0,Primary
GEOS,Glacier White,,Winter,4101,171,90,253,253,252,3,0,Primary
GEOS,Green Pebble,,,Call,,,,,,,0,
GEOS,Grey Pebble,,,Call,,,,,,,0,
GEOS,Halifax,,Cream,4232,127,100,211,201,177,4,0,Primary
GEOS,Hatteras,,Stone,4222,164,85,214,204,186,3,0,Primary
GEOS,Malibu,,Natural,4214,147,89,255,255,255,3,0,Primary
GEOS,Marine Pebble,,,Call,,,,,,,0,
GEOS,Montauk,,Pudding,4606,154,88,45,39,18,3,1,Alternate
GEOS,Monterey,,,Call,,,,,,,0,
Hanex,Newport,,Cream,4232,127,100,211,201,177,4,0,Primary
Hanex,Pacifica,,,Call,,,,,,,0,
Hanex,Piedmont,,,Call,,,,,,,0,
Hanex,Portland,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Hanex,Sanbridge,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanex,Sonoma,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Hanex,Tacoma,,,Call,,,,,,,0,
Hanex,White Pebble,,,Call,,,,,,,0,
Hanex,Calacatta Vena Honed,,Natural,4214,147,89,255,255,255,3,0,Primary
Hanex,Copper Plane Chrome,,Mocha,4322,146,95,95,68,53,4,1,Primary
Hanex,Fantasy Bright Polish,,Marble,4106,141,88,246,246,244,3.5,0,Primary
Hanex,Fantasy Cloud,,Natural,4214,147,89,255,255,255,3,0,Primary
Hanex,Fantasy Gold Polish,,Natural,4214,147,89,255,255,255,3,0,Primary
Hanex,Paonazzetto Vena Polish,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Hanex,Silver Plane,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Hanex,Travertino Vena Polish,,Natural,4214,147,89,255,255,255,3,0,Primary
Hanex,True Black Polish,,Midnight,4532,143,100,0,0,0,4,1,Alternate
Hanex,True White Polish,,Marble,4106,141,88,246,246,244,3.5,0,Primary
Hanex,White Plane,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Hanex,All That Jazz,407,Marble,4106,141,88,246,246,244,3.5,0,Primary
Hanex,Almondine,101,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Hanex,Amarillo Gold Silica,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Hanex,Amber Graniti,388,Latte,4312,138,100,165,144,113,4,0,Alternate
Hanex,Amber Mica,903,Copper,4418,125,91,143,89,34,0,1,Primary
Hanex,Amethyst Mosaic,653,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanex,Arctic,102,Winter,4101,171,90,253,253,252,3,0,Primary
Hanex,Basilica,503,Misty,4220,145,84,231,234,224,2.5,0,Primary
Hanex,Bianco Mineral,758,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Hanex,Bianco Quartz,,Glacier,4111,134,90,253,253,252,3,0,Primary
Hanex,Birch Spex,935,Cream,4232,127,100,211,201,177,4,0,Primary
Hanex,Biscuit Spex,932,Stone,4222,164,85,214,204,186,3,0,Primary
Hanex,Black Galaxy Quartz,,Midnight,4532,143,100,0,0,0,4,1,Primary
Hanex,Black Impala Quartz,,Midnight,4532,143,100,0,0,0,4,1,Primary
Hanex,Black Lava,501,Shale,4525,159,95,32,32,20,4.5,1,Primary
Hanex,Black Matrix,324,Midnight,4532,143,100,0,0,0,4,1,Alternate
Hanex,Blanca Silica,,Fashion,4702,0,0,0,0,0,0,1,Primary
Hanex,Blanco Terrazzo,742,Marble,4106,141,88,246,246,244,3.5,0,Primary
Hanex,Bleached Concrete,601,Winter,4101,171,90,253,253,252,3,0,Primary
Hanex,Botanical Mosaic,654,Smoke,4523,161,55,0,0,0,1.5,1,Primary
Hanex,Bottle Glass Quartz,770,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Hanex,Bronze,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Hanex,Burlwood Stone,,Mocha,4322,146,95,95,68,53,4,1,Primary
Hanex,Burnished Artifacts,820,Rust,4424,156,91,118,62,31,4,1,Alternate
Hanex,Café Quartz,771,Latte,4312,138,100,165,144,113,4,0,Primary
Hanex,Caramelo Mineral,768,Latte,4312,138,100,165,144,113,4,0,Primary
Hanex,Caramelo Quartz,,Latte,4312,138,100,165,144,113,4,0,Alternate
Hanex,Carrara Stone,707,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Hanex,Cayenne Mist,308,Hazel,4432,135,92,100,61,37,0,1,Primary
Hanex,Chamois Spex,937,Fawn,4316,131,100,148,125,96,3,0,Primary
Hanex,Chesapeake Express.,717,Natural,4214,147,89,255,255,255,3,0,Primary
Hanex,Chicory Mosaic,651,Chocolate,4324,120,100,52,33,0,3,1,Primary
Hanex,Citron Ice,810,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanex,Coastal Mosaic,655,Smoke,4523,161,55,0,0,0,1.5,1,Primary
Hanex,Coffee Quartz,,Cocoa,4323,124,100,45,26,15,0,1,Primary
Hanex,Coffee Silica,783,Nutmeg,4635,0,0,0,0,0,0,1,Primary
Hanex,Cool Ice,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanex,Copper Artifacts,801,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Hanex,Copper Matrix,334,Rust,4424,156,91,118,62,31,4,1,Primary
Hanex,Copper Nugget,451,Rust,4424,156,91,118,62,31,4,1,Alternate
Hanex,Copper Quartz,772,Cream,4232,127,100,211,201,177,4,0,Primary
Hanex,Cotta Spex,934,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Hanex,Crema Terrazzo,744,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Hanex,Creme Graniti,386,Stone,4222,164,85,214,204,186,3,0,Primary
Hanex,Dawn Mist,,Sand,4216,157,95,255,244,233,2.5,0,Primary
Hanex,Dawn Mist,,Natural,4214,147,89,255,255,255,3,0,Primary
Hanex,Deep Blue Ice,811,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanex,Denim Spex,936,Clear,4000,121,50,253,253,252,1,0,Primary
Hanex,Desert Mist,318,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Hanex,Drift,787,Cream,4232,127,100,211,201,177,4,0,Primary
Hanex,E Cafe,,Beach,4230,112,100,208,186,148,3,0,Primary
Hanex,E Earthen,753,Dune,4310,128,100,199,173,139,3.5,0,Primary
Hanex,E Fog,755,Cream,4232,127,100,211,201,177,4,0,Primary
Hanex,E Natural,751,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Hanex,E Seed,754,Stone,4222,164,85,214,204,186,3,0,Primary
Hanex,E Surf,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Hanex,Ebony Mosaic,650,Shale,4525,159,95,32,32,20,4.5,1,Primary
Hanex,Fawn Matrix,337,Dune,4310,128,100,199,173,139,3.5,0,Primary
Hanex,Federal Cornerstone,714,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Hanex,Frost,103,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Hanex,Frost,103,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanex,Giallo Quartz,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Hanex,Ginger Root Mist,306,Latte,4312,138,100,165,144,113,4,0,Primary
Hanex,Glacier Ore,403,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Hanex,Gold Nugget,450,Copper,4418,125,91,143,89,34,0,1,Alternate
Hanex,Gothic Cornerstone,715,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanex,Graphite,204,Shale,4525,159,95,32,32,20,4.5,1,Primary
Hanex,Gray Sparkle,779,Misty,4220,145,84,231,234,224,2.5,0,Primary
Hanex,Gray Striato,776,Sand,4216,157,95,255,244,233,2.5,0,Primary
Hanex,Greentea Concrete,602,Khaki,4236,137,98,164,145,104,4,0,Primary
Hanex,Haze Agate,745,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanex,Ivory Coast Quartz,,Stone,4222,164,85,214,204,186,3,0,Primary
Hanex,Jasper Stone,706,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Hanex,Java Cream Silica,,Latte,4312,138,100,165,144,113,4,0,Primary
Hanex,Labrador Quartz,,Midnight,4532,143,100,0,0,0,4,1,Primary
Hanex,Lapis Stone,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Hanex,Limestone Silica,,Stone,4222,164,85,214,204,186,3,0,Primary
Hanex,Luna Concrete,781,Misty,4220,145,84,231,234,224,2.5,0,Primary
Hanex,Luna Concrete,781,Stone,4222,164,85,214,204,186,3,0,Primary
Hanex,Luna Fossil,774,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Hanex,Luna Perla,,Glacier,4111,134,90,253,253,252,3,0,Primary
Hanex,Luna Sail White,773,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Hanex,Luna Sand,757,Marble,4106,141,88,246,246,244,3.5,0,Primary
Hanex,Luna Stone,780,Cream,4232,127,100,211,201,177,4,0,Primary
Hanex,Luna Storm,775,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Hanex,Luna Weather,782,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Hanex,Marine Ice,805,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanex,Marron Granite,389,Shale,4525,159,95,32,32,20,4.5,1,Primary
Hanex,Mineral Mica,909,Mocha,4322,146,95,95,68,53,4,1,Primary
Hanex,Mirage,733,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Hanex,Mocha Spex,938,Mesa,4604,142,93,39,33,29,4,1,Alternate
Hanex,Mokka Graniti,387,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanex,Moss Spex,933,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Hanex,Natural Concrete,603,Beach,4230,112,100,208,186,148,3,0,Alternate
